OBJECTID,FAA_ID,ICAO_ID,DESIGNATOR,SURFACE,APRON_OPER,Shape__Area,Shape__Length
1,LAS,KLAS,AIR CARGO,1,2,7.89425530456356e-06,0.0122281918618259
2,LAS,KLAS,HOLDING PAD,1,2,4.81448296341114e-06,0.0131466835937484
3,LAS,KLAS,UNK,1,2,7.25263723078129e-07,0.00361691237638479
4,ORD,KORD,UNK,1,7,7.09825144440401e-07,0.00356896613499341
5,MTH,KMTH,UNK,1,2,8.5684206609267e-08,0.00135166448091177
6,MTH,KMTH,UNK,1,2,3.73694433619676e-07,0.00454843673167858
7,MTH,KMTH,JET APRON,1,2,1.52639870520943e-06,0.00657852917375778
8,PBI,KPBI,CARGO RAMP,1,2,2.85955252365966e-06,0.00770560631270987
9,MTH,KMTH,UNK,1,2,6.44868123345077e-08,0.00129259379613878
10,MTH,KMTH,UNK,1,2,4.16618684141723e-07,0.00324377003113843
11,CRW,KCRW,COMMERCIAL APRON,1,2,3.95456845581066e-06,0.0128346164538874
12,TPA,KTPA,UNK,1,2,7.32335536697548e-06,0.0151912308465841
13,PBI,KPBI,UNK,1,2,1.01791874840274e-06,0.00725769709826477
14,PBI,KPBI,UNK,1,2,2.39972223425866e-07,0.00251348391239149
15,LAS,KLAS,PARADISE HOLDING PAD,1,2,1.14005661089323e-06,0.00551240269639187
16,LAS,KLAS,UNK,1,2,3.19386404044053e-05,0.0372901830078479
17,LAS,KLAS,RON,1,2,2.72665693046292e-06,0.00975854216653321
18,VRB,KVRB,UNK,1,2,2.69868155555741e-06,0.01092716963921
19,VRB,KVRB,UNK,1,2,6.88100598274927e-07,0.00488586220142123
20,VRB,KVRB,UNK,1,2,3.09232746076304e-07,0.00254958399174142
21,VRB,KVRB,UNK,1,2,2.78657932056316e-07,0.0024046622293463
22,VRB,KVRB,UNK,1,2,1.09849452201161e-07,0.00145895240909649
23,VRB,KVRB,UNK,1,2,1.75365130417049e-07,0.00176996546383958
24,VRB,KVRB,UNK,1,2,3.60400917998049e-08,0.000930757384949079
25,VRB,KVRB,UNK,1,2,5.82373104407452e-07,0.00353343657962039
26,TUS,KTUS,UNK,1,2,2.57636445731568e-06,0.024603771465141
27,MTH,KMTH,UNK,1,2,4.29500930589251e-09,0.000354748229731785
28,MTH,KMTH,UNK,1,2,4.0171244108933e-09,0.00030153609930498
29,MTH,KMTH,UNK,1,2,4.52141696609051e-09,0.000364613249557364
30,TUL,KTUL,UNK,1,2,1.04528726296849e-06,0.00435815562442072
31,MTH,KMTH,UNK,1,2,4.74966632864338e-09,0.000371049595293528
32,MTH,KMTH,UNK,1,2,4.88322348399586e-09,0.000374768719491441
33,MTH,KMTH,UNK,1,2,4.52319135748822e-09,0.000343973041729699
34,MTH,KMTH,UNK,1,2,3.40830984529167e-09,0.00027302689864852
35,MTH,KMTH,UNK,1,2,3.64875535680182e-09,0.000324821534497818
36,MTH,KMTH,UNK,1,2,3.64446996864963e-09,0.000317196856050247
37,MTH,KMTH,UNK,1,2,3.54394802393188e-09,0.00031798439743467
38,MTH,KMTH,UNK,1,2,4.4264311734217e-09,0.000352042795469749
39,MTH,KMTH,UNK,1,2,4.52745685950232e-09,0.00035047247263732
40,MTH,KMTH,UNK,1,2,4.48899985672907e-09,0.000345374143101918
41,MTH,KMTH,UNK,1,2,4.60166402682302e-09,0.000366351905932727
42,MTH,KMTH,UNK,1,2,3.93456152662959e-09,0.000308030979380116
43,MTH,KMTH,UNK,1,2,3.86362062568951e-09,0.000316377778563955
44,MTH,KMTH,UNK,1,2,3.86946264873539e-09,0.000319818967185921
45,MTH,KMTH,UNK,1,2,3.9864198715184e-09,0.000322851635216674
46,MTH,KMTH,UNK,1,2,3.96118276981688e-09,0.000327897224929181
47,MTH,KMTH,UNK,1,2,4.076573169743e-09,0.00034329747084851
48,MTH,KMTH,UNK,1,2,4.3223808027259e-09,0.000343409467874333
49,MTH,KMTH,UNK,1,2,4.21709130571553e-09,0.000343404000230836
50,MTH,KMTH,UNK,1,2,4.12084315715849e-09,0.000331365689957808
51,MTH,KMTH,UNK,1,2,4.10629501972418e-09,0.000342705739082229
52,MTH,KMTH,UNK,1,2,4.18044382791138e-09,0.000340856950864537
53,MTH,KMTH,UNK,1,2,4.31550590488522e-09,0.000342043077055895
54,MTH,KMTH,UNK,1,2,4.28412341669723e-09,0.000351074990937606
55,MTH,KMTH,UNK,1,2,4.23036722492498e-09,0.000343131941121629
56,MTH,KMTH,UNK,1,2,4.18089401554161e-09,0.00035183108019905
57,MTH,KMTH,UNK,1,2,2.23833314865375e-07,0.00533406563927317
58,MTH,KMTH,UNK,1,2,4.00243186228326e-09,0.000337944285654028
59,MTH,KMTH,UNK,1,2,1.51575615517374e-07,0.0042479186974678
60,ADK,PADK,UNK,1,2,3.84200076940233e-07,0.00310586594285378
61,MKG,KMKG,GENERAL AVIATION PARKING,1,2,1.34452149817138e-06,0.00562322380226038
62,MKG,KMKG,UNK,1,2,4.31041854780448e-07,0.00560515929444651
63,MKG,KMKG,UNK,1,2,1.06684706224769e-06,0.00511337864889993
64,MKG,KMKG,GENERAL AVIATION PARKING,1,2,5.24098045628051e-07,0.00697294603898673
65,MKG,KMKG,UNK,1,2,5.86512903894172e-07,0.0081045829170581
66,MKG,KMKG,GENERAL AVIATION PARKING,1,2,2.16672989413261e-07,0.00277537756393779
67,MKG,KMKG,GENERAL AVIATION PARKING,1,2,6.37128479585858e-07,0.0066480094547398
68,MKG,KMKG,UNK,1,2,4.15381570996074e-08,0.00115798088800035
69,MTH,KMTH,UNK,1,2,5.5871131219784e-09,0.000393696948970771
70,MTH,KMTH,UNK,1,2,5.04509213052062e-09,0.000395558902725757
71,MTH,KMTH,UNK,1,2,1.10674182153894e-08,0.000444347701314933
72,MTH,KMTH,UNK,1,2,5.69330117316906e-09,0.000373246140755727
73,MTH,KMTH,UNK,1,2,4.87494121199222e-09,0.000330861557406573
74,MTH,KMTH,UNK,1,2,5.44836285028966e-09,0.000378795561358994
75,MTH,KMTH,UNK,1,2,2.6401777598363e-08,0.000865213912258231
76,MTH,KMTH,UNK,1,2,4.30156887887279e-09,0.000322781244199435
77,MTH,KMTH,UNK,1,2,4.54497239843477e-09,0.000332625337685862
78,MTH,KMTH,CARGO APRON,1,2,1.2299460649956e-07,0.0015210650152171
79,JFK,KJFK,UNK,1,2,5.12698293277936e-05,0.0590808383944525
80,CDB,PACD,SOUTH APRON,1,2,1.97481222130591e-06,0.00618045113518961
81,CDB,PACD,NORTH APRON,1,2,4.52940194628493e-06,0.0100045445532296
82,CDB,PACD,UNK,1,2,1.71973078977317e-06,0.00547421328537522
83,CDB,PACD,UNK,1,2,9.86346501211099e-07,0.00445599015919763
84,CDB,PACD,UNK,1,2,2.46343370235991e-06,0.0129467395615774
85,CDB,PACD,UNK,1,2,1.66120426831062e-07,0.00183526109295854
86,CDB,PACD,UNK,1,2,6.19156433782908e-07,0.00407440167894099
87,CDB,PACD,UNK,1,2,1.63583727549876e-07,0.00183818228682571
88,INT,KINT,UNK,1,2,3.78869322048558e-06,0.0131483924458068
89,VRB,KVRB,NORTH RAMP,1,2,2.54630862012856e-06,0.0130023101662236
90,ADK,PADK,UNK,1,2,4.17026785726193e-06,0.0092800552671668
91,ADK,PADK,UNK,1,7,4.87978516230253e-06,0.0157438740323522
92,ADK,PADK,UNK,1,2,3.70347937886373e-07,0.00311145246957605
93,ADK,PADK,UNK,1,2,3.75197413554629e-07,0.00306072659634175
94,ADK,PADK,UNK,1,2,4.286909232043e-07,0.00347342168108569
95,TUS,KTUS,SOUTH RAMP,1,2,9.99673408844798e-06,0.0200738117127759
96,TUS,KTUS,UNK,1,2,7.69752418526212e-07,0.00478395279116447
97,TUS,KTUS,UNK,1,2,2.13040948437992e-07,0.00260201954476583
98,MTH,KMTH,GA APRON,1,2,2.63271715539304e-06,0.0134065884344461
99,MTH,KMTH,UNK,1,2,2.81034317595186e-07,0.00217131073331406
100,MTH,KMTH,UNK,1,2,2.30454735489216e-07,0.00376528457054886
101,MTH,KMTH,UNK,1,2,2.4569033030275e-07,0.00296187986513687
102,MTH,KMTH,UNK,1,2,4.68253573480786e-09,0.000361139794105488
103,MTH,KMTH,UNK,1,2,4.39884781031075e-09,0.000363198976042376
104,JFK,KJFK,UNK,1,2,1.00121250303786e-05,0.0206834687403879
105,JFK,KJFK,UNK,1,2,6.45513864583336e-08,0.0010925844819623
106,ALW,KALW,HOT CARGO AREA,1,2,1.69449519474632e-06,0.00761450616562734
107,VRB,KVRB,UNK,1,2,2.57348568422078e-06,0.0151006747555062
108,VRB,KVRB,UNK,1,2,1.60515935855223e-05,0.0546257844492025
109,HLN,KHLN,UNK,1,2,1.21117864182452e-07,0.00386798484720596
110,HLN,KHLN,UNK,1,2,8.15143721411005e-08,0.0013605303069094
111,HLN,KHLN,UNK,1,2,1.49702827911824e-08,0.00051436418395952
112,HLN,KHLN,UNK,1,2,1.759553924785e-08,0.000584234328736141
113,HLN,KHLN,UNK,1,2,5.37620508112013e-08,0.00153774095797796
114,HLN,KHLN,D,1,2,1.13063833850902e-08,0.000562690965124234
115,HLN,KHLN,UNK,1,2,3.94416019844357e-08,0.000968612049037724
116,MHT,KMHT,WEST CARGO RAMP,1,2,2.99404473480536e-06,0.00793491197122066
117,ADK,PADK,UNK,1,2,2.04121351998765e-06,0.00651338233409786
118,ADK,PADK,UNK,1,2,3.53547826995038e-06,0.0087071449896009
119,ADK,PADK,UNK,1,2,8.52578523335978e-08,0.00138738964848378
120,ADK,PADK,UNK,1,2,1.10461475550175e-06,0.00490631262667007
121,ADK,PADK,UNK,1,7,2.01429295954014e-06,0.0071859574175446
122,YIP,KYIP,UNK,1,2,2.42951045947848e-08,0.000837660863338355
123,YIP,KYIP,UNK,1,2,2.34961134992773e-08,0.000690271139115561
124,YIP,KYIP,UNK,1,2,1.53535415847728e-06,0.0166568828165016
125,YIP,KYIP,UNK,1,2,1.9820390662062e-08,0.000696327566005757
126,YIP,KYIP,UNK,1,2,8.89172042661812e-08,0.00278144432441896
127,YIP,KYIP,UNK,1,2,2.18603157910516e-08,0.000634461708370686
128,YIP,KYIP,UNK,1,2,2.3811480787117e-08,0.000819165050194271
129,YIP,KYIP,UNK,1,2,2.52261997957248e-08,0.000844748094083763
130,YIP,KYIP,UNK,1,2,2.27209966396913e-08,0.000771862941157524
131,MAF,KMAF,RUN-UP PAD,1,2,2.27429836741067e-07,0.0021339327463949
132,ROA,KROA,CARGO RAMP,1,2,3.4621538495816e-06,0.0115389883746966
133,ROA,KROA,UNK,1,2,3.17220383294625e-07,0.00328725222864225
134,ROA,KROA,UNK,1,2,1.97426061276929e-07,0.00190958839835662
135,ROA,KROA,UNK,1,2,6.12476883765645e-07,0.00386325582305097
136,ROA,KROA,HELICOPTER PARKING,1,2,3.00194960800582e-06,0.00740701000919795
137,ROA,KROA,UNK,1,2,7.22652593102696e-07,0.0070091852162556
138,ROA,KROA,UNK,1,2,5.84845361117914e-06,0.0130181600083687
139,ROA,KROA,DE-ICE AREA,1,2,2.46503759626648e-07,0.00225660738744158
140,ROA,KROA,NO ENTRY,1,2,3.09205915982602e-07,0.0025958997823366
141,ROA,KROA,UNK,1,2,3.32286925695466e-07,0.00208531607912487
142,ROA,KROA,UNK,1,2,3.67929291471714e-07,0.00272167285276475
143,CLT,KCLT,UNK,1,2,6.27978492573344e-06,0.0113051406313516
144,INT,KINT,UNK,1,2,4.67568738971372e-07,0.00634676040538874
145,LAS,KLAS,WEST CHARTER RAMP,1,2,7.24022902431898e-06,0.0123406349697362
146,VRB,KVRB,UNK,1,2,1.66408987328814e-06,0.023267746464484
147,VRB,KVRB,UNK,1,2,2.17607741109511e-06,0.0173711391867261
148,VRB,KVRB,UNK,1,2,2.22236116752261e-07,0.0022820755461323
149,INT,KINT,UNK,1,2,2.54255617444105e-06,0.0143244616700699
150,YIP,KYIP,UNK,1,2,2.49337972491048e-08,0.000710445092538346
151,YIP,KYIP,UNK,1,2,1.95561824511969e-08,0.000697136546863479
152,YIP,KYIP,UNK,1,2,2.29636043513892e-08,0.000719508291092949
153,YIP,KYIP,UNK,1,2,1.93358573596925e-08,0.000701854226637985
154,VRB,KVRB,UNK,1,2,2.85610931577722e-07,0.00267032740455364
155,VRB,KVRB,UNK,1,2,1.17480680179166e-06,0.00985432347318117
156,YIP,KYIP,UNK,1,2,7.88427722164808e-07,0.00944274639799509
157,YIP,KYIP,UNK,1,2,2.35618244914804e-08,0.000708858197246792
158,YIP,KYIP,UNK,1,2,1.75746208697092e-08,0.000566137015184159
159,YIP,KYIP,UNK,1,2,1.40253314384609e-06,0.0151789908911041
160,YIP,KYIP,UNK,1,2,7.50397414171766e-08,0.0012392539840186
161,YIP,KYIP,UNK,1,2,3.40681489002098e-07,0.00417096317617079
162,YIP,KYIP,UNK,1,2,5.34651007910725e-08,0.00172560487006512
163,YIP,KYIP,UNK,1,2,2.70021246251417e-07,0.00287717530854566
164,YIP,KYIP,UNK,1,2,3.78042159354663e-07,0.00277203990590992
165,YIP,KYIP,UNK,1,2,5.45033799426164e-07,0.00332556957934042
166,YIP,KYIP,UNK,1,2,8.47647547142644e-07,0.00770253314257399
167,YIP,KYIP,SOUTH RAMP,1,2,9.10990920102717e-06,0.0148726211779645
168,YIP,KYIP,UNK,1,2,1.67675784723542e-06,0.0071072656475498
169,VRB,KVRB,UNK,1,2,7.16962048048601e-06,0.0315767378687287
170,INT,KINT,UNK,1,2,1.1065291942447e-06,0.00561630204077831
171,INT,KINT,UNK,1,2,2.63063128558283e-07,0.00365302618789221
172,YIP,KYIP,WEST RAMP,1,2,1.69104006571786e-05,0.0263258694128148
173,YIP,KYIP,UNK,1,2,4.1355976215518e-06,0.0129905728028807
174,YIP,KYIP,EAST RAMP,1,2,1.21401553769829e-05,0.0251035071706429
175,PBI,KPBI,GENERAL AVIATION PARKING,1,2,1.41829318636155e-05,0.0311921392650589
176,PBI,KPBI,UNK,1,2,5.90996478422312e-07,0.00586371583662141
177,MHT,KMHT,UNK,1,2,4.73941554446355e-07,0.00464800891839281
178,MHT,KMHT,UNK,1,2,1.71962255990366e-07,0.00236019760392178
179,MHT,KMHT,EAST RAMP GENERAL AVIATION PARKING,1,2,9.11408642423339e-06,0.0232174311852578
180,MHT,KMHT,FBO RAMP,1,2,1.34283254737966e-07,0.00168484823188858
181,MHT,KMHT,EAST RAMP,1,2,2.62507910520071e-07,0.00250556050933139
182,MHT,KMHT,SOUTH CARGO RAMP,1,2,4.62970160697296e-06,0.0132470735506133
183,MHT,KMHT,UNK,1,2,8.72167447596439e-07,0.00756056407244049
184,MHT,KMHT,CORPORATE RAMP,1,2,6.32253431831487e-07,0.00437085997873991
185,MHT,KMHT,MHT HEX HANGARS,1,2,7.38881226425292e-07,0.00475330288782274
186,MHT,KMHT,NORTH CARGO RAMP,1,2,3.04919171867368e-06,0.00707678916173557
187,MHT,KMHT,NORTHEAST RAMP,1,2,2.01914326680708e-06,0.0128792002247884
188,MHT,KMHT,UNK,1,2,8.49093794386135e-07,0.00433625737430854
189,MHT,KMHT,UNK,1,2,6.16987767898536e-06,0.0182718188732718
190,SMX,KSMX,UNK,1,2,4.76772775554607e-07,0.00376782406901188
191,SMX,KSMX,CARGO RAMP,1,2,9.94814854493598e-07,0.004028986889113
192,SMX,KSMX,UNK,1,2,1.33143748826114e-06,0.00839595088668068
193,SMX,KSMX,UNK,1,2,1.02426020021085e-06,0.00737331562346409
194,SMX,KSMX,UNK,1,2,6.90852175466716e-07,0.0070170789081517
195,SMX,KSMX,UNK,1,2,2.22407834371552e-08,0.000789637754545399
196,SMX,KSMX,UNK,1,2,1.34911982945483e-07,0.0019857705614429
197,CDV,PACV,UNK,1,2,3.1722265703138e-08,0.000772482714171434
198,CDV,PACV,UNK,1,2,3.27408997691236e-08,0.00077440359409007
199,CDV,PACV,UNK,1,2,4.19586285715923e-08,0.000880654324192486
200,CDV,PACV,UNK,1,2,5.09653546032496e-08,0.000970855431898749
201,CDV,PACV,UNK,1,2,3.96557879867032e-08,0.000855756026049199
202,CDV,PACV,UNK,1,2,2.91856849798933e-08,0.000746445149928646
203,PBI,KPBI,UNK,1,2,9.16039471049457e-06,0.0159173999974022
204,EVV,KEVV,UNK,1,2,1.85442331712693e-07,0.00181015257696774
205,TUL,KTUL,UNK,1,2,2.14184734497538e-05,0.0334549354388165
206,TUL,KTUL,GENERAL AVIATION PARKING,1,2,1.53251021664524e-06,0.00581919852843428
207,TUL,KTUL,ELEV 673,1,2,7.21921172237849e-07,0.00433808028696113
208,TUL,KTUL,UNK,1,2,9.51834740331448e-08,0.00158159489558874
209,SMX,KSMX,UNK,1,2,1.37463379929577e-06,0.0138501888208669
210,SMX,KSMX,UNK,1,2,1.80784951162797e-06,0.0173598013262087
211,CLT,KCLT,UNK,1,2,8.59526490647466e-05,0.123309520504763
212,INT,KINT,UNK,1,2,7.35505649440693e-08,0.00148909781703284
213,MLB,KMLB,UNK,1,2,5.21960373589536e-07,0.00377325718982149
214,MLB,KMLB,UNK,1,2,1.59409955813317e-06,0.00869928380616359
215,MLB,KMLB,UNK,1,2,9.68925405686605e-07,0.0050351342272847
216,MLB,KMLB,NORTH WEST APRON,1,2,1.36457424559921e-06,0.00575397930171266
217,MLB,KMLB,UNK,1,2,1.68103360920213e-06,0.0169047260199265
218,MLB,KMLB,UNK,1,2,3.87935415346874e-07,0.00995247834697594
219,MLB,KMLB,UNK,1,2,2.86159547613352e-07,0.00429858774799242
220,MLB,KMLB,UNK,1,2,3.49340825778199e-06,0.0146943388577583
221,MRY,KMRY,NORTHEAST RAMP,1,2,4.01940699795711e-06,0.0221061982567431
222,MRY,KMRY,NORTHWEST RAMP,1,2,1.81031872205362e-06,0.0123349422636103
223,MLB,KMLB,UNK,1,2,6.03919329478231e-06,0.0180326883693163
224,MLB,KMLB,UNK,1,2,5.44716613148921e-07,0.00403530543023847
225,MLB,KMLB,UNK,1,2,3.23908216159907e-06,0.0160999230639956
226,MLB,KMLB,UNK,1,2,6.43616431261762e-07,0.00318438691485723
227,MLB,KMLB,UNK,1,2,7.33773504180135e-07,0.0044725162684138
228,MLB,KMLB,UNK,1,2,1.61528078024276e-07,0.00264988392705836
229,MLB,KMLB,UNK,1,2,3.30159764416749e-07,0.00277587536451487
230,MLB,KMLB,UNK,1,2,3.71763690054649e-07,0.00277070056147038
231,MLB,KMLB,UNK,1,2,6.99113343216595e-07,0.00384745722030267
232,MLB,KMLB,UNK,1,2,1.89724005394964e-07,0.00207227547446805
233,MLB,KMLB,UNK,1,2,1.01067826108192e-06,0.00562619737732996
234,MLB,KMLB,UNK,1,2,3.47027776115283e-06,0.0100940875170768
235,MRY,KMRY,UNK,1,2,1.22193857991131e-06,0.0105897504740593
236,MRY,KMRY,MILITARY RAMP,1,2,1.96699193111272e-06,0.00839673191614889
237,MRY,KMRY,ATC NON-VISIBILITY AREA,1,2,6.99366015013275e-07,0.00524734210227025
238,MRY,KMRY,UNK,1,2,1.27403915653468e-07,0.00307525668180024
239,MRY,KMRY,UNK,1,2,4.84233169117942e-08,0.00170263168596459
240,MRY,KMRY,UNK,1,2,4.84542292435164e-07,0.0049310030811874
241,EVV,KEVV,UNK,1,2,1.44687821442696e-07,0.00245993445816932
242,EVV,KEVV,UNK,1,2,4.12471398844594e-06,0.0117545974555551
243,EVV,KEVV,UNK,1,2,1.38649772593591e-07,0.00187827294339612
244,MLB,KMLB,UNK,1,2,4.40214307673159e-07,0.0127646314513287
245,MLB,KMLB,UNK,1,2,3.77282958652359e-07,0.0114697322360783
246,TVC,KTVC,UNK,1,2,1.01318811470998e-05,0.0384653747130372
247,TVC,KTVC,UNK,1,2,4.38449221797088e-06,0.0119684562433364
248,JRF,PHJR,UNK,1,2,4.11528617405565e-07,0.00295658013084036
249,JRF,PHJR,UNK,1,2,1.82951227998274e-05,0.0345954433914427
250,MLB,KMLB,UNK,1,2,3.63752860721434e-07,0.0108001030314038
251,MLB,KMLB,UNK,1,2,1.975781742658e-07,0.00638383017272572
252,MLB,KMLB,UNK,1,2,3.23713038596907e-07,0.00762201823407905
253,YKM,KYKM,UNK,1,2,3.85489329346456e-09,0.000265952044219793
254,YKM,KYKM,UNK,1,2,3.96903487853706e-09,0.000267573377133502
255,TVC,KTVC,DELTA RUN-UP PAD,1,2,7.8004054054762e-07,0.00526126410599804
256,TVC,KTVC,UNK,1,2,1.30091166283819e-07,0.00231157745308556
257,TVC,KTVC,UNK,1,2,1.74489273550849e-07,0.0029998875158713
258,TVC,KTVC,UNK,1,2,6.1818389204581e-07,0.00858359713180324
259,RIC,KRIC,UNK,1,2,5.23350781692425e-07,0.00677547323282831
260,RIC,KRIC,AIR FREIGHT RAMP PARKING,1,2,2.5808169539232e-06,0.00647633206684726
261,YKM,KYKM,UNK,1,2,2.81352185993455e-09,0.000218647904740484
262,YKM,KYKM,UNK,1,2,2.81170287053101e-09,0.00021861582997101
263,YKM,KYKM,UNK,1,2,2.83034751191735e-09,0.00021919271384708
264,YKM,KYKM,UNK,1,2,4.40937128587393e-07,0.00520242107299584
265,YKM,KYKM,UNK,1,2,1.55767793330597e-07,0.00161158940861725
266,YKM,KYKM,UNK,1,2,2.44633247348247e-06,0.00965790069544036
267,YKM,KYKM,UNK,1,2,8.5513920566882e-07,0.00573637295856327
268,YKM,KYKM,UNK,1,2,4.88125806441531e-09,0.000301698444351318
269,YKM,KYKM,UNK,1,2,1.4122106222203e-06,0.0102772585310486
270,YKM,KYKM,UNK,1,2,9.84276618931634e-07,0.00494118820617548
271,YKM,KYKM,UNK,1,2,3.75121089746244e-09,0.00026319898253581
272,YKM,KYKM,UNK,1,2,3.897184797097e-09,0.000266163400061362
273,YKM,KYKM,UNK,1,2,4.7571120376233e-09,0.000295754528382164
274,TVC,KTVC,UNK,1,2,1.10890095028626e-06,0.00728212360668351
275,TVC,KTVC,AIR CARRIER RAMP,1,2,4.89495004964147e-06,0.0144633664632184
276,TVC,KTVC,UNK,1,2,1.38890805718994e-06,0.0145173795810899
277,RIC,KRIC,NORTH AIR CARRIER RAMP,1,2,9.64708650047497e-06,0.0210706153490249
278,RIC,KRIC,UNK,1,2,3.98676775148488e-07,0.00424880927040978
279,LEW,KLEW,UNK,1,2,1.21878201753134e-07,0.00168804467581781
280,LEW,KLEW,UNK,1,2,2.15255065656988e-07,0.00231957013986502
281,LEW,KLEW,EAST APRON,1,2,7.12895127687185e-07,0.00512966917737065
282,LEW,KLEW,UNK,1,2,1.56476062329602e-07,0.00265684081017934
283,JRF,PHJR,HAWAII ARMY NATIONAL GUARD,1,2,6.92061181367058e-06,0.016691426616208
284,JRF,PHJR,U.S. COAST GUARD,1,2,2.65426459989011e-06,0.0095440817713873
285,YKM,KYKM,UNK,1,2,2.64786058323807e-06,0.0198553792310282
286,YKM,KYKM,UNK,1,2,4.42696546087973e-09,0.000270523131561067
287,YKM,KYKM,UNK,1,2,4.19368006987497e-09,0.000262511092513136
288,YKM,KYKM,UNK,1,2,4.89808371639811e-09,0.000298272094473294
289,YKM,KYKM,UNK,1,2,5.06270225741901e-09,0.00030864500078676
290,YKM,KYKM,UNK,1,2,4.84305928694084e-09,0.00029784600160545
291,YKM,KYKM,UNK,1,2,5.60425087314798e-06,0.0188457838607554
292,YKM,KYKM,UNK,1,2,1.73579337570118e-07,0.00252058793486005
293,YKM,KYKM,UNK,1,2,2.80670064967126e-09,0.000218457869187463
294,SAN,KSAN,WEST RAMP PARKING,1,2,1.9102365058643e-06,0.00645329351120676
295,MKG,KMKG,GENERAL AVIATION PARKING,1,2,4.60391440083863e-06,0.0151223088603804
296,JRF,PHJR,UNK,1,2,6.10496907971214e-07,0.00431842179482066
297,JRF,PHJR,UNK,1,2,1.64983669365126e-07,0.0018591950119581
298,JRF,PHJR,UNK,1,2,5.85005182074383e-08,0.000993510923067173
299,JRF,PHJR,UNK,1,2,1.0297753760824e-09,0.000401472852475108
300,JRF,PHJR,UNK,1,2,6.81772462485242e-07,0.00375622361827225
301,JRF,PHJR,UNK,1,2,4.07689140047296e-06,0.0104266540490145
302,HLN,KHLN,UNK,1,2,1.62940068548778e-07,0.00200226857414104
303,HLN,KHLN,UNK,1,2,1.99182022697642e-06,0.0104060251943419
304,HLN,KHLN,UNK,1,2,8.90031515154988e-07,0.011773319428648
305,HLN,KHLN,UNK,1,2,4.18650415667798e-07,0.00473449395334128
306,YKM,KYKM,UNK,1,2,8.14927261671983e-07,0.00809711829458947
307,YKM,KYKM,WEST RAMP PARKING,1,2,1.43848910738598e-06,0.00565851619702022
308,YKM,KYKM,EAST RAMP PARKING,1,2,1.07469486465561e-06,0.00816209444470407
309,YKM,KYKM,UNK,1,2,1.81898940354586e-11,0.000306637738133646
310,YKM,KYKM,UNK,1,2,5.47750914847711e-07,0.00674425731193597
311,YKM,KYKM,UNK,1,2,5.97628968534991e-09,0.000803778172111734
312,YKM,KYKM,UNK,1,2,2.71901171799982e-07,0.00333297529743309
313,SAN,KSAN,NORTH RAMP,1,2,3.60446245041036e-06,0.0120568922457642
314,SAN,KSAN,AIR CARGO RAMP,1,2,3.41199688591587e-06,0.01345195552293
315,SAN,KSAN,UNK,1,2,4.08006553698215e-06,0.0128734642942701
316,SAN,KSAN,GENERAL AVIATION PARKING,1,2,2.60662682194379e-06,0.00935888438277489
317,SAN,KSAN,ISLAND RAMP PARKING,1,2,1.10108576336643e-05,0.0145670603630546
318,SAN,KSAN,UNK,1,2,8.61191392687033e-06,0.0142016096172949
319,RKS,KRKS,UNK,1,2,2.82373313616191e-06,0.0224734162564339
320,RKS,KRKS,UNK,1,2,3.25407268422784e-07,0.00391811935718935
