X,Y,OBJECTID,GLOBAL_ID,CARTOANGLE,ENRINFO_ID,DISTANCE1,DISTANCE2,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-153.688028823,65.3845601400001,274,E6542E7E-1385-432E-85EB-AB93283E28F8,288.85,2128EE0D-D6AB-4778-B049-4DD498141914,40,69.59,1,0,0,0,0,0
-81.2373066659999,38.542662815,275,E672C6BA-F6A2-4B9B-9A21-A81D26226B6F,353.31,D6C1BAE1-E787-4EFF-8CC9-BDC090B5566D,46,54.24,0,0,1,0,0,0
-111.5504006,41.2773634380001,276,146967FD-5FF2-4709-BE5B-D58D216847C5,82.48,A405B5F0-EBB8-484F-B883-4D0B38D4AB4B,25,51.28,0,0,1,0,0,0
-92.96858904,34.052466908,277,2FA6B7E4-930B-4306-9489-1C6A30048B9B,346.79,AFD8DCB9-FF78-422D-865F-1333E0CC1764,49,26.23,0,0,1,0,0,0
-93.123966283,35.2627052030001,278,3CCEADD5-9E3B-4FD0-994D-E8A0559D0D0F,358,100B866C-4F85-42F1-B903-C465A4E36A92,47,63.39,0,0,1,0,0,0
-97.175639437,41.0724896030001,279,EF8AF8BA-7A46-4D46-A2FC-80717632ADBA,83.79,B08834D5-3368-40FF-88C3-A0EF0369C271,52,65.49,0,0,1,0,0,0
-113.405803489,35.2152669010001,280,E43C34E3-9534-4199-A7B0-7923377496CB,304.2,F1DB1D29-4DBD-4C7B-92BB-F8D39BB1E894,55,85.29,0,0,1,0,0,0
-115.45152024,44.081624473,281,65CA00C4-5113-4D7B-B77B-B2A5C31E4834,45.14,8399C87E-97A2-457D-AE91-9AD1EC4BA912,45,81.55,0,0,1,0,0,0
-118.160651868,44.807447944,282,344EDB2A-06A5-497D-83C2-3FF16B0C5BB1,81.27,16A0770D-0F29-466A-A1DB-2692E09B8B8C,67,15.22,0,0,1,0,0,0
-92.817877298,34.539016486,283,616CC37C-66A8-4205-B87C-4C507BC7A854,74.94,7BFD8F73-82E4-4C6D-B98C-5CC86DC51624,14,32.64,0,0,1,0,0,0
-73.6566124239999,42.669908413,284,90149DCE-55B2-49D4-966B-04A403A6F9FC,125.54,5B96E31F-81E3-4390-A466-902C5E23228B,8,38.72,0,0,1,0,0,0
-79.444385059,35.3339075550001,285,D220C908-D21C-4914-AF95-ADE35AF4C9D1,44.79,C4FA836E-BB86-4238-99ED-18A22CCEFD9A,10,45.69,0,0,1,0,0,0
-75.303535645,40.847841047,286,42DCB837-8451-44E8-BAD6-8A50E3D64D37,43.44,E7C323F9-5E3A-4892-9EA4-13AFDEE1027B,10,46.67,0,0,1,0,0,0
-117.93129981,33.92574382,287,FEE239FA-CFBE-41AD-B081-4F85F356E21D,90.88,5F357A56-F95A-410D-BA21-C361CB51B92C,25,20.04,0,0,1,0,1,0
-77.6509727449999,40.6813927320001,288,19E54E8E-397C-41BB-80E5-BB0FDDEFC28D,132.01,24A335B8-063C-4B7A-A26D-4F6BE2B8B01B,21,35.03,0,0,1,0,0,0
-117.475552405,38.0147811410001,289,D1BB5F1E-699D-4CE4-9FD0-3A864CD8A47E,87.08,FE7C689B-686C-4F62-A58E-D13D4298A99E,14,20.98,0,0,1,0,0,0
-115.983606398,38.1252140560001,290,B953D7D8-CCE8-4761-B784-5D4B832AD830,83.17,973546F0-7679-4286-B4FE-E12C5EAF793F,50,75.62,0,0,1,0,0,0
-112.166180675,38.38626894,291,0A523CBA-0FD4-4EE5-9FE5-4E930F68B2E3,87.51,5AADD3FC-D334-4C3C-9038-8695E47B12D3,40,69.19,0,0,1,0,0,0
-117.070116667,46.5479777780001,292,EDDA72F4-F337-4EF8-942F-EF2F7E0A9687,320.28,83F6A641-A012-4C60-8997-87587D8C577A,13,9.88,0,0,1,0,0,0
-77.6504874029999,40.681053058,293,4C8D21BD-3007-4C89-8AE5-45C6BE0DA4E7,310.67,C00B300C-09DC-4D4E-A199-A0613B611F49,35,21.03,0,0,1,0,1,0
-115.088724029,39.689818448,294,2964D785-0DC9-4D76-9103-92B3E25AC3F1,334.64,88FAAEE8-B86B-4EC7-972B-2D2668445B3E,26,71.21,0,0,1,0,0,0
-117.93129981,33.92574382,295,27343730-4152-40F5-8159-3D2D503D0C4D,90.88,CB794EEC-2E52-47B5-9980-F854F8A29FFD,25,20.04,0,0,1,0,1,0
-81.263280645,32.7449726190001,296,348ED878-635C-4F25-AD62-02D4E23E4E1A,354.82,79755ACC-2A5B-488D-8ABF-541E09A700D6,36,16.09,0,0,1,0,0,0
-79.633812544,34.566298929,297,FF034663-B74D-4DD0-A1E6-FB23FA7025FD,3.32,1A75C623-9477-45D8-9502-9C1DC96AC184,20,38.96,0,0,1,0,0,0
-159.550391561,67.0423637710001,298,FABA1E9C-CBE7-429B-AA7A-1729C907FBF1,265.33,7DDA6DBA-A2C3-4A57-9921-07E974E248C0,40,71.01,1,0,0,0,0,0
-106.638640259,39.932177875,299,85F7DF83-B52A-403A-81D0-878893570A97,97.37,FC56ED29-721B-40C3-9883-2714A89EE2A5,60,94.27,0,0,0,1,0,0
-120.586881635,35.4866327510001,300,3913C687-8749-4DE1-8408-C36158056B55,325.74,F52FCBB1-AD9B-45B8-A0A2-536D34B0365C,71,86.14,0,0,0,1,0,0
-111.249917439,41.041497215,301,3454CC25-7E2A-4A08-9008-9AF0E31EC6DE,70.75,2672D7B5-A4D8-4705-9B3A-8AE93557E62A,35,106.45,0,0,0,1,0,0
-108.532418517,38.210184541,302,06CF100B-B393-48F8-AB6F-B1689E6D4BE3,346.83,366C9CB8-DAD4-4ACB-9BAC-E071159CFB5A,90,52.37,0,0,0,1,0,0
-110.353362618,34.010645696,303,556F7CB3-F5AC-4A1C-92BD-EA9EFAD05BCB,66.4,066FF4A9-EC3E-4295-AAC8-4E46FF4468BE,88,65.09,0,0,0,1,0,0
-102.698960042,39.953661256,304,164F9BA0-574F-46D7-A312-E026B8F8BA9B,79.3,6431D797-2330-47D4-ABDE-73EC96F3862B,90,98.33,0,0,0,1,0,0
-143.358794089,60.0811573980001,305,A7EC4197-3A1D-4B96-9011-92B4A50D8FE9,288.56,225A4143-B240-478E-8096-BAF769E01434,117,100.32,0,1,0,0,0,0
-88.079468795,41.2457023270001,306,C8017CD6-F8D7-4C05-91C3-ED02EA40960B,5.51,637D9F96-70EC-48C1-A1B3-E8478A9795DA,40,58.8,0,0,0,1,0,0
-88.456695961,39.9607891520001,307,265E39B5-1A5B-4C32-9588-AD0E0AC9CD84,19.31,17591B08-F841-4F84-89C1-AD85F36C1F94,98,39.58,0,0,0,1,0,0
-106.773906713,35.592436827,308,E2BF5948-F37B-4F62-B9E5-6A54A2BC22AC,85.51,BD22EECF-AEA3-4615-96B8-E3A62E25F65A,103,80.24,0,0,0,1,0,0
-109.181200025,46.542269097,309,D340D2E0-F2F9-433B-AED8-2F4A9955BEF2,90.92,FA284221-CDCE-444A-88C4-66CF6D491289,115,134.02,0,0,0,1,0,0
-117.574935305,33.780203102,310,4BBCB9B4-8D73-442F-8E6F-7E8EB3C6BFD0,90.31,88F3111A-D41A-4300-8CD1-7EECCAA6DF19,24,19.48,0,0,1,0,1,0
-115.60051592,33.810220864,311,FDE07F1F-2C9F-48B6-ADCC-63498061E019,68.57,04AA4D88-B7CD-432A-9401-E1FF0140B505,30,49.12,0,0,1,0,0,0
-122.469691007,43.1480701940001,312,147247DE-CF0D-4C86-B6CE-CCEAEE1A5B6E,150.39,B4415564-97CF-4F03-9609-F7B1AC838F6A,67,68.08,0,0,1,0,0,0
-153.861916473,64.729392929,313,6DD7C458-4C3D-47AD-B310-3CAB0F84C709,89.08,B129AE3B-A67F-4E68-BBAB-A68B301EDE21,75,123.79,1,0,0,0,0,0
-159.352966554,64.7415137630001,314,53DB0DCB-65DE-4B83-BC17-00767D2316EB,86.55,44A6F6E2-4A3E-4185-9992-F834C5E6A2CA,70,66.26,1,0,0,0,0,0
-111.511045325,42.9882361360001,315,EB39A240-FFD7-47AF-BD43-CCAE1C2667F1,41.07,68FCB82F-724A-44B0-8305-9AA7D213FE47,63,51.08,0,0,1,0,0,0
-76.459561131,40.045558527,316,3D2EEFF8-7EF0-4399-8918-45FBAC5F6673,118.55,CC676CE4-67EC-4731-829E-8ED3E4E52772,32,45.12,0,0,1,0,1,0
-145.531728555,65.1478708490001,317,09C046E6-F2F2-465F-85CE-15D733817E19,3.91,1B50810C-009A-4A98-A97F-6C69AB05CAB8,69,86.11,1,0,0,0,0,0
-114.766602546,47.914751822,318,CD9790C3-94C5-4120-A491-DE36D8409FC3,52.04,B9CD37F7-1F1A-496B-9457-D838AF7C8601,45,29.82,0,0,1,0,0,0
-105.245887308,33.9501283380001,319,F0FB0CF6-BF69-4C6F-AB6C-D34F12BFE068,139.13,3F48897E-1784-4112-9D37-F48AFB50CA33,33,48.18,0,0,1,0,0,0
-83.5758362029999,29.3249432170001,320,5F8A1669-19D3-47F4-819A-2A7841ABE359,331.18,252BE0B4-D0B6-4DD7-90F1-E1FFD36EA01A,97,84.63,0,0,1,0,0,0
-100.950602414,35.6983371740001,321,EC6FD521-5B38-4696-B91A-F903A4795B90,52.67,D334629B-74D1-430A-8E99-55436A9E8FCB,46,64.88,0,0,1,0,0,0
-87.067800935,39.308491293,322,1314B22C-97C0-4762-8E98-441F52CBC466,70.14,752B6917-2E86-4717-A2F9-01F447F5236C,70,60.97,0,0,1,0,0,0
-111.589083859,40.0786172520001,323,B2B4B790-504A-4109-9EAA-E0957829FE83,125.94,D1F530A9-A9BE-47C1-8E88-097E61ADB56D,20,47.99,0,0,1,0,0,0
-100.559647222,35.242294444,324,81E4F68D-D2A5-4EEF-91DF-714685B5987C,89.23,D924F3EB-FF43-4347-9835-0DF4C26C4295,56,66.52,0,0,1,0,0,0
-94.058245159,39.7605330370001,325,2600CD7C-794F-40C8-9284-6437A0AFFA87,4.68,905C118D-423F-4E9C-B794-3DBAB70E7CDF,40,50.31,0,0,1,0,1,0
-122.035366667,44.7418944440001,326,9674FBE5-2661-42A2-B1DA-A4329832C535,313.3,D222606E-FC61-43B3-B215-16D435EB84DD,43,54.36,0,0,1,0,0,0
-108.532321808,38.209995302,327,F2C1AE98-FE13-4F99-BFB6-D85A7904593C,346.83,C0A11AF8-C688-4D75-94FF-90681B4F7E3E,90,52.38,0,0,1,0,0,0
-93.455508822,31.220811444,328,9A7BE392-B0FF-49A3-A983-91BFF73F606B,86.59,BD3569F6-4D23-481F-84DB-DDE800EC90A9,65,49.14,0,0,1,0,0,0
-116.903966797,34.4371963460001,329,65118FD9-F46B-41D8-BAD6-F3DAA40A08F1,44.9,D6B17099-63A8-416E-ABAA-CC51BF2955B6,44,30.68,0,0,1,0,1,0
-104.157201765,31.4035110230001,330,6AE00A6D-D7D6-49DF-BDCA-EBE4368F04DA,113.17,8FBDEF9E-0993-46B5-9069-5D50F4C9274F,52,66.47,0,0,1,0,0,0
-111.436811058,40.647747564,331,A076BDAD-C496-423A-B413-89188742EC41,45.73,2656471D-1A3D-46DF-B866-2CB16CDB5715,32,63.65,0,0,1,0,0,0
-85.61919027,41.5228335740001,332,EF6C352B-12BF-4F9E-B94F-2B5795F26152,329.25,5FBD28C4-31E0-4778-B5CD-440E0F090B38,38,43.58,0,0,1,0,0,0
-122.760413601,46.4208058950001,333,0FBA178D-E49B-4027-862E-B9B6BE534C27,350.16,04D7669E-7D1B-4DC5-99C2-A9BBCF282187,41,33.58,0,0,1,0,0,0
-132.54300781,55.97632987,334,90D3325C-A6B3-4437-B188-ED1D45BE5C9D,329.54,7EF3F339-A9FD-4A32-9C21-E30DED5943CA,64,34.78,1,0,0,0,0,0
-134.350752184,57.487765139,335,ADCB2053-F00D-437D-9F54-2BBC576455F5,326.37,13620BB8-A767-43E7-874D-84418D3D9642,74,50.81,1,0,0,0,0,0
-85.712555013,32.085026354,336,1F3CB127-BBBF-48A0-8333-D995543F8494,104.71,CFFE74A3-6964-4636-B855-A8A840881C4E,32,30.76,0,0,1,0,0,0
-111.648319799,45.004861244,337,6459CBCF-20DF-4611-AE37-345A45D598E0,23.46,50CE045F-58D6-47B0-941A-C501A3E4398F,60,51.19,0,0,1,0,0,0
-107.984956293,37.7621945330001,338,E5EEB4DF-C299-4462-B62D-566B7ACD9D05,5.1,76135364-2A88-45DE-AC20-F98C910BD7B8,61,44.79,0,0,1,0,0,0
-116.850080175,33.889635148,339,CA1D3529-DACD-41A0-A82D-9D9EEAB1C7C1,92.71,706E0FA1-61C0-44F3-B9BD-A923A60BF700,34,21.03,0,0,1,0,0,0
-164.831187068,66.4888297900001,340,9DF6A7C1-1108-40D9-826D-87E3CA7B3C92,247.44,B063DE4C-1C34-4DBB-9F27-40EE85B112DC,60,32.26,1,0,0,0,0,0
-92.3624257279999,33.7064096980001,341,922F6CD7-5F2E-4FBA-BC00-3A77E01BC5D0,8.63,5A8CBC0C-0E5C-44A8-8475-379B8752D863,105,58.88,0,0,0,1,0,0
-96.172980246,35.05567753,342,247E83EA-9E88-494A-A05B-FF694ECA78AC,20.88,BF58FB45-71A8-4F00-A120-57E07259A555,139,41.17,0,0,0,1,0,0
-96.997015719,30.6556122540001,343,26BD70CB-5D80-4A0D-8EEA-23CE91685946,94.74,A0ED3173-0EC6-4960-A1E4-087A8FEB7F7A,93,29.96,0,0,0,1,0,0
-89.64985725,41.4228852750001,344,CABBD93C-ED97-4C71-91AD-D5F0678378E6,81.87,B08D1F3D-9B5C-4A9A-84D3-1139C1E29597,45,60.56,0,0,0,1,0,0
-110.982946589,42.3034891570001,345,29165527-69CF-4375-B2A7-E8F620BA115E,114.11,823A1FE9-E0F0-4DF0-88BB-3EF6C0C10480,82,97.35,0,0,0,1,0,0
-111.220787481,37.8040043460001,346,B1F5836B-3E4C-46F5-931B-F1F3167ADF88,110.88,1CD5918D-B802-4240-9526-9616C16D7748,92,161.55,0,0,0,1,0,0
-120.509667384,45.470720687,347,74F9ADF5-22AD-40D0-9543-AD6BC585F8DE,99.99,60921C2C-6E38-4ED8-A402-1855033D2958,90,186.87,0,1,0,1,0,0
-120.586881635,35.4866327510001,348,ED0A1639-5DBF-4BD2-9E4E-B295C94E4E07,325.74,EEA7574B-DE7A-487F-8ED6-3ABCF76684E1,71,86.14,0,0,0,1,0,0
-106.104368087,40.5210974450001,349,2064E2AF-35AA-4C41-A2C9-7F46C15A0E44,271.34,FCA0182C-DB1C-4DB7-A09E-F5F48D0368D9,71,54.93,0,0,1,0,0,0
-110.741126288,33.87475633,350,B9778DB5-83D7-49BC-B17F-71E5D5EF6DCD,66.4,D2CC07F7-E2B5-43F6-B861-9B8D9048F572,67,86.09,0,0,1,0,0,0
-110.969724615,43.6039661090001,351,4ECB5641-D5C6-4C23-92D5-897CEFDA2512,83.53,B6C35268-0ADE-4901-9CB5-D0A72A5AE8C4,48,10.43,0,0,1,0,0,0
-105.640878601,35.5948526710001,352,981485F7-29AD-47BA-A1D3-FD1BD0C13654,80.97,7382DFD8-35AC-47FB-8638-1F2E35EB2ED1,21,25.01,0,0,1,0,0,0
-135.352046736,57.7679759330001,353,124E88DD-C83B-469D-B850-9776AF20C832,6.68,969968EC-F74C-4F19-8BFB-A9F5076EF4CA,55,24.83,1,0,0,0,0,0
-114.728161066,43.285681513,354,217B5357-1602-4D5A-8181-5F571433AEF3,103.55,7A0EE768-68E2-4809-BFAA-4CE36FC70A69,66,58.15,0,0,1,0,0,0
-161.198038889,62.571691667,355,71127696-C617-4482-9C84-5AC01B6BA2D5,9.18,7540BCDD-7E53-4299-B72F-2378C6C6CB2F,109,80.67,1,0,0,0,0,0
-115.300997222,40.9870638890001,356,C59F8562-B42E-4BD5-87B9-960714AB2D72,56.8,2835B39B-A795-4AA3-B87D-B0CDA4184B2D,25,17.46,0,0,1,0,0,0
-73.704638889,40.8675916670001,357,8333AE23-16FE-4533-AEB6-B24F89BE76D0,55.99,459BD9C0-3637-4CF4-BC53-378534DFA848,9,31.67,0,0,1,0,0,0
-121.192656755,44.9816800140001,358,D8F7859E-5E0E-4EA5-B734-C01864B93BDC,105.76,A70491BD-A96A-4FE8-B901-6AE52AA1BBE7,79,66.34,0,0,1,0,0,0
-95.752956661,30.147179715,359,0B3CE8F9-0C9F-49FF-BA1B-5C8F212442A7,117.98,C4AF57FD-E77B-43E6-95C0-98144F0D21C4,18,24.05,0,0,1,0,0,0
-107.631490753,39.2960702330001,360,7F6ADF96-98BE-44AC-9ED5-8350A9776CC3,74.97,F6C076F0-1F2F-4EEE-8661-A240209C711C,56,39.1,0,0,1,0,0,0
-111.85103308,32.5584265320001,361,7FCB00B6-44B9-41D4-B750-798B272DEB3F,119.54,398D91D1-A432-48D3-9726-ED8DB15C716B,48,55.09,0,0,1,0,0,0
-116.903966797,34.4371963460001,362,A0A13891-A327-42A0-B6A3-8F410C9E61E3,44.9,8DB3AFB7-DFEB-4856-BE14-5C1B0B264D2E,44,30.68,0,0,1,0,1,0
-105.421068933,38.637960616,363,4D9689A5-0806-4513-B6B7-526110D8D80C,81.21,F08C5C79-712A-4977-9460-ECE2AF7EF9B1,77,75.1,0,0,1,0,0,0
-116.527736337,36.7090253260001,364,F86C5A9E-0E38-4D4F-B687-ED180802C921,117.29,C414367D-A1E0-43D0-BDC4-DF6F232700D9,12,91.21,0,0,0,1,0,0
-119.088050152,40.202991968,365,F58D658B-CB72-4F93-967A-ACBD0148BE3A,32.91,7953A338-9B22-494C-A12B-D6E83C4D1D82,48,86.76,0,0,1,0,0,0
-83.3889592579999,35.8366973350001,366,A3D89CE3-D72F-4FCE-AE7B-C61DCFDD74DF,99.25,89C1BD10-44DD-4F73-95BA-21623DDCB94E,25,16.66,0,0,1,0,0,0
-75.5890020529999,37.891854858,367,7092AB6F-718A-4A8C-8921-B0C41598EDF3,30.72,414468D3-6017-494C-8652-5D98182AEE01,38,11.52,0,0,1,0,0,0
-94.058245159,39.7605330370001,368,19891DE8-2D01-4105-8EF9-EDD2D99EDBEE,4.68,1E923408-CCAE-409B-8B22-D67852C0DCE8,40,50.31,0,0,1,0,1,0
-76.129491749,39.6104364760001,369,442C3CF9-79F6-40A6-A08B-7A0CBD58872C,79.77,B8133223-8660-40AB-A76C-9E594C9F4FB4,40,24.54,0,0,1,0,1,0
-84.731743164,42.4413320730001,370,926CA30B-2D83-4C06-A195-5FD06E237BC7,90.98,43EAC63D-4AFE-4883-AC24-20B591BD0584,61,50.59,0,0,1,0,0,0
-113.383558381,47.0571280200001,371,40CA789B-F4DA-4494-95D3-F6951EC907A7,254.41,DAD320CE-C235-4AA6-BB37-9D7DB3AD00D8,84,30.07,0,0,1,0,0,0
-93.1179926569999,29.91936352,372,2A681F28-8282-44B4-A9FA-335BA6DA806D,73.6,8C020892-9412-4B89-A746-770B3E7491CD,50,60.86,0,0,1,0,0,0
-117.810874714,33.294378033,373,C43FAB4F-EC25-4386-AAA3-073225566459,98.8,7B53FCC8-386B-42E2-AF17-D01F3729F49F,31,20.04,0,0,1,0,0,0
-90.446930277,46.0681305260001,374,8D48C75D-C13A-454F-9F7E-C16BD80D0AB4,302.99,D0E4AAA0-3181-4109-B2DA-E530D0A5638E,49,85.16,0,0,1,0,0,0
-120.983338068,36.703179027,375,00365B40-4AE3-4B30-AF43-C18C4B9756EE,85.31,0F2074D6-252E-498E-9041-52610F993153,30,9.9,0,0,1,0,0,0
-105.918490559,38.3915814900001,376,336D5281-56C0-43FB-AA87-EEE772A35E86,93.57,9285CEC1-CC5B-4F16-A5FC-3F44712BE4A1,53,70.53,0,0,1,0,0,0
-112.659719531,45.6914570590001,377,6B3605C6-1D80-437B-AABE-C7DE4BFCD35C,349.9,46DC3DC5-4E43-43F4-A70D-43C2FFFA0BAB,27,20.77,0,0,1,0,0,0
-117.747247315,33.285134246,378,D480D0B9-0F22-48D0-BA03-B020811AAD18,318.99,5AAD129C-429D-49E7-8565-4DC20ED2EC6F,40,51.79,0,0,1,0,0,0
-104.993174249,36.1103264330001,379,3910D6A9-6391-44F0-B206-B0A80C98323C,14.32,D7BD0AFF-475E-469E-B1A6-272086F6F2F7,28,23.58,0,0,1,0,0,0
-83.096805221,33.31552163,380,E0678C35-5367-46EE-AF92-E5B82194FD71,343.42,E196C536-A697-4B7F-9095-5C3D28B0B849,47,39.54,0,0,1,0,0,0
-115.05768139,41.7244572700001,381,BFD60628-609D-4CCA-A3BB-45604374DB83,28.6,8C2AC4F6-C8F3-452F-AB87-068D5FBC8B3C,66,51.97,0,0,1,0,0,0
-87.869022908,46.393597754,382,83B1AD31-C584-4DC4-876D-9133470C083D,94.26,5E17C3EA-7002-45C9-A651-7B3EC8A47256,94,19.67,0,0,1,0,0,0
-158.772046142,60.9758175910001,383,9B23C727-B3BD-4685-B94F-D36F0168286F,266.76,F82C3CF8-0B06-4A67-9180-962A161EFF3A,92,90.08,1,0,0,0,0,0
-154.651180947,59.148166373,384,331E1C0F-0254-4068-81AE-5028318AE965,67.8,4E815806-28E8-4462-A01C-929665CD0EFA,70,103.66,1,0,0,0,0,0
-106.781869232,43.993362206,385,BCFC04B8-35EE-4527-8A2F-DD26DB65445A,268.66,CEF4EF26-04CD-404B-9B63-BE454B8F63C6,15,50.67,0,0,1,0,0,0
-111.641603391,40.9681845810001,386,AD25614C-FEF4-408E-8E9C-0F71EEAA3487,65.34,ECF95666-B0D8-4097-B4A5-5DBB336D05C8,17,60.42,0,0,1,0,0,0
-165.719873945,65.549868754,387,207B0E7E-DB1E-4D09-AC70-9EAE694F3C44,349.71,F5A5B99A-7165-4560-9A26-0B0BE23A14B6,65,43.61,1,0,0,0,0,0
-76.504722608,42.6068329880001,388,284816AF-551F-4966-897F-6DA05FF84C24,120.41,7A7337B5-DE55-4608-A954-2DF2A2BFEC03,60,62.11,0,0,1,0,0,0
-107.293649809,43.6272163080001,389,61DA81B1-73F6-470B-B847-AA660942D913,125.06,4858AE91-1538-4C64-B10A-45045230CCA6,35,54.9,0,0,1,0,0,0
-75.5129752779999,40.0324923970001,390,9349E1C9-3BA4-49D7-B41D-81DD2928DF83,46.65,45E3B68D-16D7-4B50-BF75-E2C84BCD6FE0,10,48.41,0,0,1,0,1,0
-112.426477223,44.839723243,391,EA4A8C5D-E6D8-448D-8D4A-00F4F54B50D3,348.38,CEBDCF4E-482F-424E-8A09-3639F2D73CD3,46,25.07,0,0,1,0,0,0
-110.510454281,39.8164091450001,392,C6CEB8A7-421C-4D07-ACDE-3B5B3ED054B8,41.28,E34E2236-DF8F-45FF-AC47-CCEE5F47634D,17,26.69,0,0,1,0,0,0
-77.369404222,39.0768477600001,393,77DC56E5-FE63-4ABF-B339-8F67A20B4F2A,129.5,60139EBF-5363-44DE-A058-26F0CE6FD646,29,20.31,0,0,1,0,1,0
-74.949928558,39.2575244940001,394,689C5C79-A43C-4E1D-AB7E-6741102FF9E3,144.02,9EEC1384-4DBB-4432-8053-485580CBF8C2,28,11.96,0,0,1,0,1,0
-77.4087700749999,39.596607636,395,06A08F8C-5BA0-412C-9E59-0BAE4235E000,58.08,176734E8-5CEA-451B-A82D-4EC4361DC6D6,24,60.43,0,0,0,1,0,0
-104.312471503,43.6377647370001,396,069FEDBB-8BE6-4523-8B0E-DDF807BDCC3B,68.44,D6529F7F-57D0-4051-A4EA-D789C5C6D5B2,92,60.04,0,0,1,0,0,0
-82.3890821689999,38.50240813,397,CF6FF7AD-2262-4D74-9FAA-8B590C2CCB20,106.85,9D5D1570-EB0B-4815-BFEA-CF200F138AE1,29,30.59,0,0,1,0,0,0
-77.7261471859999,41.2814539890001,398,264E9E35-D0BE-4B72-84F2-86CA219D18DE,28.82,99DC7CC5-7EBB-47CE-BD16-F20D031CF0A2,25,28.42,0,0,1,0,0,0
-108.640057431,41.004548001,399,70CCAD89-8281-4AB4-AD6F-0F420940ADAB,45.79,A2F42078-5C08-47DB-A80D-4AD030A9A2BD,54,65.75,0,0,1,0,0,0
-83.164414441,36.1290636300001,400,07C8F528-79F6-4EA9-B65B-3E0DA869DF9F,69.08,F7A290CC-882B-4A0C-9C8A-E655B2CAFA1F,38,53.48,0,0,1,0,0,0
-98.035268307,24.0551052930001,401,E8879376-2CBE-4399-A9FE-537B91D49D20,354.84,69AA8709-20D9-4F84-BC6A-CED5B2DA9A8A,106,117.45,0,0,1,0,0,0
-90.8924193079999,46.6365095400001,402,035EA29C-2F8C-4232-AA13-F7B6DCCF2DD5,99.93,DD2DD31A-A25B-4EF4-8CB0-19BC8105B584,55,32.34,0,0,1,0,0,0
-114.143715015,31.92490909,403,C17E7224-514A-4F09-92AB-527FBF177846,126.95,9907CC8F-BC33-47B2-911B-C92AA21B99A8,70,54.43,0,0,1,0,0,0
-78.72536841,39.464543517,404,19A6DD3A-20B2-4D37-9509-504A32FDFB38,95.63,627E138C-5564-44B2-968E-0F07D19D74F4,53,41.05,0,0,1,0,0,0
-96.683809823,41.6307527050001,405,1C4B3272-5D16-4C08-932F-6ACB68B96E34,303.35,75D975D5-BBCE-4752-8BDD-0558C7AF014A,51,39.92,0,0,1,0,0,0
-121.213567498,47.1963890420001,406,7612F219-65A4-4739-88FA-54A57CFEB562,107.37,07C96816-BDC1-4CB5-B894-F41EA1540936,47,51.8,1,0,1,0,0,0
-81.245302156,38.5305233180001,407,B5618E7A-0EBD-419F-ADAD-EB98F19F5D2D,66.17,B9D57F70-0856-473B-B056-5A3137AC8FFF,27,58.53,0,0,1,0,0,0
-77.0640169719999,42.555306409,408,84B81347-78A4-48B2-B875-6E4CA84E4964,119.27,109EF4CE-37FA-47A8-AD66-DA71DA428D9C,34,47.66,0,0,1,0,0,0
-121.213567498,47.1963890420001,409,D8F76C34-84D3-49A8-BD4C-D6AD7B0A27A9,107.37,D74A147B-55D2-4D78-B085-AE3BF8C2587B,47,32.61,1,0,1,0,0,0
-77.483402778,40.308066667,410,5DCFCF47-BD97-4701-AE06-16C0A076C183,90.04,8316C6AE-7A4E-4589-BCA6-B0416565A9B8,62,19,0,0,0,1,0,0
