X,Y,OBJECTID,GLOBAL_ID,CARTOANGLE,ENRINFO_ID,DISTANCE1,DISTANCE2,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-119.32282437,35.1556437420001,411,C8F44B0E-3B65-445F-A3E5-CC8D6A8364F5,312.92,DA618012-E188-4E71-8CA3-DDC256B22511,31,43.6,0,0,1,0,0,0
-92.5229368239999,46.3600910370001,412,978CD7BD-542E-4232-A320-75B0A898A812,25.81,6A697740-80B8-4F51-B55E-35967DF4BC45,81,29.82,0,0,0,1,0,0
-116.952761065,34.117547668,413,9A181B33-E151-4207-8929-9CF279E103F3,299.76,2D4DE3AD-E09F-41F5-8B1C-F74D6F31E1F4,30,63.19,0,0,1,0,1,0
-115.557131122,35.5439757940001,414,79C56F93-AF76-449B-BD0E-0F953881C184,323.04,26A7CA82-256C-4680-9663-C912821D5CBF,31,94.93,0,0,1,0,0,0
-83.919853968,38.850722589,415,94229F22-EED2-47A1-A1A5-3BDE70F7CD66,104.87,C0D6EB50-A07A-461B-8A4B-51F760D327B7,38,45.89,0,0,1,0,0,0
-77.483402778,40.308066667,416,A3F4FA47-C57C-48FF-9408-EE7DA06EC189,90.04,AF8E075E-5099-4EAF-9240-D125F9E52F99,62,19,0,0,1,0,0,0
-135.330681463,59.7082618420001,417,5C102597-7513-49C9-AC48-67BD13BA10E0,5.82,4573B95D-798F-450E-96DD-53E8A9BCD40F,30,55.09,1,0,0,0,0,0
-94.943342294,43.3683271450001,418,0D8F3C57-5486-4A4D-8540-E46D04CFFD71,101.24,C26D8CE5-AB6C-49A4-895B-4CBEACB9AF1C,82,72.64,0,0,1,0,0,0
-78.845329878,38.0589178500001,419,BBBB80E8-853E-4FC5-92CC-4A3F5EFDBEF1,233.27,F84D24ED-2848-435F-8012-9080F9603F3B,58,15.56,0,0,0,1,0,0
-76.456608376,40.717696667,420,A8F789BB-0597-4277-BC41-7F369458C798,102.54,97D17AEF-F8BB-48C2-A7C6-7D1EE24ED861,20,36.2,0,0,1,0,0,0
-103.976223493,45.800895322,421,1EDF78F5-E62D-4CD3-B59D-E78E744C3BE8,112.19,767897F2-4556-47F4-8B62-21EDC786FFEA,90,104.54,0,0,1,0,0,0
-84.5639136889999,40.6060186610001,422,6F761F89-437A-44ED-8A88-CAA2F35427D7,59.57,C8BF41E0-F81F-4E93-B7BA-80A74D3BDD3A,44,42.36,0,0,1,0,0,0
-83.048442542,34.1898115590001,423,8F755EA4-D8BD-4445-832E-788ED99D3CD1,43.43,5FFD3D94-4593-4288-A276-B643430721A5,20,18.99,0,0,1,0,0,0
-119.926743351,45.7744944890001,424,239C9201-E9BD-4CFD-8250-7816B211ABA3,119.09,555FC8AA-A8B6-436E-8161-775AAA20B704,143,105.73,0,1,0,1,0,0
-92.49432188,44.587343059,425,2BBCD15B-E40C-4086-A906-04909A3A55EE,312.8,FFE04286-BDC2-4E7D-AA3E-145BC0529F22,60,50.29,0,0,1,0,0,0
-111.022066098,46.790468811,426,60EA66B2-C77D-4409-9167-E0B0281FEB65,73.67,EC36197E-FE4C-4E09-9EA1-753776E2A195,40,60.33,0,0,1,0,0,0
-88.5016217249999,42.444344329,427,D8362323-1408-4726-A5A5-2E31C463DE15,138.33,6F5CD485-F5D9-4623-9D4D-57A862F9A6C5,56,0.41,0,0,1,0,0,0
-163.587,64.288216667,428,9775E0EF-36C7-4A96-BCF7-E8BB655223C8,104.52,38129DB7-12C6-4EDC-BCFA-43B64CFFAC36,45,80.07,1,0,0,0,0,0
-111.255654715,39.835000747,429,C8118990-8415-42C3-BDCE-4225861523E8,42.33,9556A88F-1006-41E6-A414-7B6B4EC13FD7,120,147.34,0,0,0,1,0,0
-113.120282526,45.7553093380001,430,D0D08926-C8E6-4300-82AE-325050F2C3A0,42.44,2517AA2B-32F9-44BA-9F4F-36C0C492AFD4,60,22.81,0,0,1,0,0,0
-120.724036812,35.365400702,431,947C7309-36E4-46F8-BF22-B53A2031069D,14.42,D4EDDA8D-E8D8-4BAA-8BFA-7DDD39126AEF,7,19,0,0,1,0,0,0
-92.792356007,29.603518046,432,8D4059CB-D0D4-4EF5-AB78-820D1170C6C9,98.38,3BEA464C-F89A-484B-943E-46A354A44D9A,135,143.2,0,0,0,1,0,0
-104.542803604,46.606099613,433,DCD3166E-3F78-4FC1-B930-845600349897,76.55,3EA9D7A2-8691-43FF-AA0A-FEE09FA55208,60,74.59,0,0,1,0,0,0
-102.244526977,26.407000296,434,00ADB8BF-0735-497E-8644-3BEA87F65641,231.69,BFA4F4F7-40E8-4115-9AA9-4234909C0B17,53,80.6,0,0,1,0,0,0
-152.736592398,62.098988514,435,6DE27A2E-4947-4652-91D0-D7BD79C8D301,121.41,22956A37-3CBC-4D3E-956C-94E7DD27F664,95,97.19,1,0,0,0,0,0
-110.00071787,43.771016215,436,70631FDB-F8E1-4310-A498-E84C781E2058,103.17,EFDF59A3-F6BF-47C1-8605-F897E779C055,15,76.35,0,0,1,0,0,0
-110.942673001,43.6894514250001,437,7C7B3C05-40CD-4A27-A6C6-67EFA34BFB29,113.12,EDA57CE2-D59F-441B-B659-BB0221975EB2,60,10.02,0,0,1,0,0,0
-110.24566268,39.4663514630001,438,31942416-614F-40DD-A8DF-3426C2FCB830,109.02,29D772BE-0FB7-44D2-A77F-90999E6FB0F5,25,71.93,0,0,1,0,0,0
-86.619659714,40.1986043850001,439,9764CCC8-9910-4089-8F53-57CF2955CFC3,313,A0CEE796-CF5E-4F80-8348-89AD4327573C,50,29.75,0,0,1,0,0,0
-112.426477223,44.839723243,440,0B050671-0B0C-4F15-B8A4-18E44FD15E3B,348.38,E8B3C913-ADE0-4A55-92FA-3ACCCCC51F53,46,25.07,0,0,1,0,0,0
-118.77753075,33.79738037,441,AFC37F52-05E2-4CEC-8DE6-22A225A0B8DA,325,0D0452D1-D4FC-47A8-801D-14E25BD8CC45,31,23.37,0,0,1,0,0,0
-122.860988707,45.473509913,442,EA1DA14E-3094-4321-AEBF-E0F7D85CD180,214.68,6794B0D1-A445-4DCE-BD98-16FE28CFCBA8,20,8.75,0,0,1,0,0,0
-110.033066805,43.708879601,443,6861D7D4-7196-4065-9764-774929979070,118.48,2DFB68C1-2E1D-4A3A-B0FC-160DB12CC684,15,79.04,0,0,1,0,0,0
-85.8584767259999,36.033550394,444,53DD5FBA-2504-43E2-99F9-4B81B1E9D4BF,44.92,8BF2CF91-9026-4B55-9D77-F38D5A6F44E3,40,47.08,0,0,1,0,0,0
-149.939163981,68.7253339320001,445,69B321F3-85C9-4761-BBEA-13965650B737,17.61,54236A92-2366-4F25-9603-DE0A26930D33,116,94.8,1,0,0,0,0,0
-85.094811706,38.6109690750001,446,E7461929-F027-443A-8844-AF95B40077A1,36.68,1C4D79F1-3B33-4946-9BEC-2345297029D1,38,30.44,0,0,1,0,0,0
-95.511005183,38.7415451630001,447,516237B3-E26E-4878-A257-58FA3FA34421,47.37,2C623023-A87A-4466-800D-308FA66ED912,40,48.72,0,0,1,0,0,0
-92.499327778,44.5905777780001,448,5A14A2BF-2F51-47D9-8E6D-C1DD6FED32AC,131.47,1097ECAE-A464-492F-92F2-2DFBAE9005AB,50,60.29,0,0,1,0,1,0
-90.9510167559999,45.548441606,449,2AC7F1D6-0FC1-4969-8C5D-2AF37FB238AF,29.62,2F4ACE0E-126B-45D4-ADDC-39E41DE3C13B,45,68.39,0,0,1,0,0,0
-120.044930556,47.167383333,450,D0C20D09-CA26-4793-AE83-9435D7E2BF0C,62.99,F4F5F07F-A220-4669-ACE7-ECC18E5FE1C0,19,28.34,0,0,1,0,0,0
-115.953580922,32.232822641,451,5F410A41-0A2B-47AF-A3F5-3817AD67FB3B,109.96,47A0AD95-B002-4542-9229-A46C41F491DD,54,145.17,0,0,1,0,0,0
-137.422875285,58.136125023,452,5ADE91FE-180A-4770-A9C1-E36D81E00A90,139.03,6FA35B6D-0646-440B-A95F-C8813D14D672,108,97.74,1,0,0,0,0,0
-142.79079581,59.304411122,453,D097F04E-A55D-4200-B089-23C6746EEFB9,,75CDF930-81E0-4C29-9EC7-CC9F47709F0D,76,40,0,1,0,0,0,0
-148.159846259,60.4213753750001,454,9F5B5817-F0A6-4A1E-ADF8-B9593070E774,,75CDF930-81E0-4C29-9EC7-CC9F47709F0D,65,10,0,1,0,0,0,0
-116.488864074,32.658474176,455,D265BC49-71E3-424D-BEF3-491459573EA6,83.25,009A17FD-85B3-44DF-A5A6-48504DE57DEC,25,49.93,0,0,1,0,0,0
-157.070922362,62.8691954700001,456,D3CFF844-EB61-4846-8154-6A193D91AD27,79.55,392710AD-390D-4F16-99FF-C74E5E43C0AF,87,40.36,1,0,0,0,0,0
-101.916269156,40.1174703240001,457,29610568-9DA6-4CDC-A1A2-19E09775F0B5,66.99,DD06F8B5-1269-4C02-9B54-EADA143A4BEC,65,49.86,0,0,1,0,0,0
-150.666971643,60.4973874680001,458,DF8150FA-7F36-464A-901A-8350D185FAE0,26,E32720E7-54C8-4336-B140-0B2E4420CFAD,53,45.37,1,0,0,0,0,0
-115.633398696,34.78802132,459,F86AF21F-F890-4D53-BC60-F258FCC8401F,90.52,32D1BC5D-8F5B-43A4-8961-CE4B17AB64BD,41,73.55,0,0,1,0,0,0
-117.044838889,34.0946777780001,460,0A3A964B-6DFE-4A7C-B07C-5237B5C23F89,88.28,5E9901A2-E829-4EBE-84BA-BFC5D915F662,37,63.53,0,0,1,0,1,0
-112.430529009,35.3444875000001,461,DB19B64B-4E73-4165-9F07-0E5D8C87B7E3,287.86,E163B143-E71E-4FFC-BD45-35307EDA6AC6,39,57.11,0,0,1,0,0,0
-82.858033065,33.852632041,462,7C646F9B-BA1E-4089-BD2E-34EB0C69344F,103.58,638E43D6-F66F-481A-A9E6-259B9CA1E67F,24,35.88,0,0,1,0,0,0
-77.225278525,39.6838460650001,463,F1B020ED-8878-4814-A159-003052C61D4A,58.05,75FCFC52-F5CE-4E35-8BB5-0B8B6AFD7C1C,34,50.44,0,0,1,0,1,0
-77.225278525,39.6838460650001,464,28A9CD53-76C8-4F19-94AB-97BA4B2D1B44,58.05,2F55C289-85C6-48DF-ADA6-CC1F12F916CC,34,50.44,0,0,1,0,1,0
-86.023684179,33.3528644130001,465,3945FE4D-3097-456A-9CF2-DF2C6ECCF2B3,113.14,8AEACF6F-ED8D-43CC-8C53-C3F5510F5E3D,47.88,45,0,0,1,0,0,0
-90.884337714,46.6354379570001,466,104BC52D-BCF7-40F6-AF85-DB26A88E94BC,281.44,9ADBD8F0-7186-490D-88EB-BDB14C94D4F1,32,55.34,0,0,1,0,0,0
-116.409138608,40.6548798760001,467,22E9F83C-12A0-4CE1-95BF-CE75815BDCE6,77.46,CD51F6EB-67BB-48AF-B63D-EC8B1FE96CE2,24,30.22,0,0,1,0,0,0
-99.006463954,25.9152613090001,468,6AB781EF-C810-4DCB-8AF3-310505951F47,81.6,169E84BE-D254-454E-AAF4-BF6F5E2D47E2,60,42.28,0,0,1,0,0,0
-111.717215744,34.868467803,469,9073178A-307E-4094-BFB3-C01E97D63780,75.02,8F529EA1-9A6F-4299-A110-499B24E9B5FA,39,46.93,0,0,1,0,0,0
-111.717215744,34.868467803,470,47B22B7E-4EEA-4674-9A7A-3563FC38F18C,75.02,5CFF900B-1A33-4C31-9835-A4C1D8243D53,39,46.93,0,0,1,0,0,0
-85.384731202,39.393330887,471,D3F6EDF4-EC15-49ED-AF33-9F07E8588C1C,305.66,AE4DC0B4-0746-41DE-B517-BAE953668159,39,24.95,0,0,1,0,0,0
-77.138996006,38.374969966,472,C5E09496-F502-4D55-9A1E-95442771BB52,9.29,69C4C45E-9A3F-4416-B8DB-B15C375E6CD1,53,9.49,0,0,1,0,0,0
-82.68664067,29.414471125,473,AAB5D911-7FEA-4F23-A6BC-CB1A917F860D,300.54,E91959E2-923D-4622-9639-BB43530BC8BD,28,21.94,0,0,1,0,0,0
-82.68664067,29.414471125,474,AE4BBFCA-CA1E-43E5-8C40-595D145099D5,300.54,7E5AF4F2-8370-46B6-AEF4-DE4479C9DB45,28,21.94,0,0,1,0,0,0
-117.8148008,44.5904523230001,475,854F7B0D-DD63-4A3F-81BD-7751D138FA06,1.09,7C9ED76D-7585-4442-BA0A-8291F4F88EC3,120,15.01,0,0,0,1,0,0
-92.251998957,42.3977528240001,476,C1B6F0CE-4F92-4D64-818B-3682AF1D099B,325.94,9896CC50-AF23-4D30-8A47-CBFAF346D8F4,37,11.54,0,0,1,0,0,0
-81.021058156,34.2905788780001,477,A9018181-0058-40C1-BA1B-1419962D6999,3.6,E0530E69-0BF9-470B-9271-7EEE6D3334EE,26,53.99,0,0,1,0,0,0
-96.863689645,28.490231254,478,4D393FE8-5628-4AB0-9518-EE5CBE131182,39,03F4BBD2-79CF-4231-8B64-EC59B58CBF85,47,33.7,0,0,1,0,0,0
-81.4867689119999,38.10182594,479,74D9A1B5-C047-440E-BF2F-5AA25E43A40B,137.89,BD5DA62E-B3C9-4F68-8664-9EC6405D1816,20,25.86,0,0,1,0,0,0
-155.988045482,57.342580266,480,08955AD7-B9E4-4539-BB6E-B09BE11FCCAD,73.86,BAAF64B2-14C4-4DA6-B0C3-63BF4EFB267C,90,121.21,1,0,0,0,0,0
-86.931070388,40.33680408,481,3D4F94BB-0CE2-40F7-B68E-03024F17F0D5,335.18,A882AA75-6241-49C5-9CBA-2C2A83F1F3E8,148,14.6,0,0,0,1,0,0
-116.096681151,31.735643828,482,39E17DF1-38D9-407F-9FA9-65B9106ACCBC,278.42,1F7C076B-198E-42E3-AD46-B47BE79511E2,145,26.35,0,0,1,0,0,0
-122.817775809,49.0009807060001,483,7C7CEBB3-A1D2-4B18-9057-5E637B56ED50,289.62,C03F3E3B-7D4A-4F7A-B6E9-693EB343ED56,10,13.86,1,0,1,0,0,0
-107.868290763,46.750402632,484,8A272ED7-36D1-4B53-8FE6-143AE80194BC,103.61,A7254D4B-7750-4DD0-B73A-BC5DCF552875,74,82.05,0,0,1,0,0,0
-73.324761821,41.637826209,485,F10ACCC8-4ABD-42E4-843E-B2EA83906C88,342.52,6C93C334-55D2-44D4-B473-C49EA4BE4C46,30,69.87,0,0,1,0,0,0
-73.455776611,41.3742487760001,486,CDF6E34F-F04A-4CA0-B1D4-DDCE9FD56851,342.46,9C9EB6BA-CE10-4A81-A05A-970835B035D7,8,68.21,0,0,1,0,0,0
-110.959512705,30.165798679,487,89128C8F-5032-4432-901A-6D6850A7CFF3,184.4,360E6F73-D8E1-4E81-A98A-CF3711D60639,75,64.24,0,0,1,0,0,0
-71.923661368,41.27913153,488,78B19C0A-F1AE-4E01-A30F-990EF655BE74,39.41,CAFF97C8-4DC3-4BF3-BC2E-A6B58C3E8223,28,34.77,0,0,1,0,0,0
-73.324761821,41.637826209,489,CDC97A8B-71C9-46D4-818D-F66E78485CD3,342.52,76350912-41B7-4D68-9E5D-E3C3C0930117,30,83.35,0,0,1,0,0,0
-82.93453863,31.6519825,490,39622FC4-22BB-41D5-8F0A-32B8106A0C04,319.83,F5885471-852D-421A-BDB3-F411B98A7CD0,30,44.23,0,0,1,0,0,0
-123.937118767,45.671817251,491,41569A8D-4E6A-42D1-9AB7-159FBBDF3729,4.51,8123777B-B39E-487A-A3D0-A48C4EA80B8C,66,29.5,0,0,1,0,0,0
-123.585646866,44.920563245,492,A0357C98-26D0-438E-96FC-229932CF4E81,44.27,FB8A4701-86EF-4956-9FCC-6E853CE667DB,29,36.61,0,0,1,0,0,0
-157.900055569,61.395094299,493,38BCD438-DD31-463E-A466-D30BE9FAA551,286.21,3571177E-E43C-4D4A-8716-8FB46AD87256,68,50.27,1,0,0,0,0,0
-100.786241621,24.984275159,494,CEFD1499-180A-4309-82E2-EE941ADE4F54,218.16,1B08EF03-F63D-46A2-AA55-7C12E70DC781,60,62.46,0,0,0,1,0,0
-105.256449111,29.2797770240001,495,01BC238F-DD14-45DA-B40A-A35892888EAD,47.47,D987096E-FA5B-4836-BBD5-4D21099C8033,50,91.31,0,0,1,0,0,0
-123.365242094,46.165121146,496,E2EB4607-C97A-4EAD-BE9B-FBF408B49930,358.29,0D58AD60-24D4-4905-89F3-46E5206CAD16,100,124.65,0,1,0,1,0,0
-101.123884841,27.5862304180001,497,6D1185C3-D2E6-4A18-B2C6-CF89964142AF,26.11,0F2759A0-6CEF-4C41-A035-B2DB0D32291A,42,69.91,0,0,1,0,0,0
-115.633398696,34.78802132,498,B2681588-BF28-4DCF-90F6-70543D8C7C83,90.52,F9E7A6C1-3F8B-4664-9E65-C01C8A93192D,41,57.31,0,0,1,0,0,0
-100.814044009,24.9518508520001,499,5396DA43-1DCC-469B-ACBD-755ACCC73C95,37.96,E71C9E27-D6BD-486D-9741-AA02E7F12287,60,62.46,0,0,1,0,0,0
-99.892808216,26.4312216170001,500,DE11340D-4340-4B6A-A8AC-D22D83AA26DB,16.09,3A912863-7593-4707-8D0C-B97E06E1226C,41,62.84,0,0,1,0,0,0
-149.953331234,68.7104016060001,501,857B9592-C362-4A0C-95C3-205665DEC048,222.78,20375577-5A03-446B-AA87-BBDBE075E066,116,-115.03,1,0,0,0,0,0
-99.232677784,25.422133102,502,37145AB2-B290-4139-AC70-00E96DDF9777,171.58,003D9E41-7C63-41A0-B05B-DDE5839E4493,122,103.75,0,0,1,0,0,0
-83.048442542,34.1898115590001,503,0540B00A-B9FF-484E-916E-25DCE29C229E,43.43,592047A4-C9BE-4659-948D-8B40F51C9BA0,20,18.99,0,0,1,0,0,0
-153.505944698,60.0931835390001,504,1661171A-C2CF-4A0C-AB41-FE544D888B5B,63.31,0FD72B19-1954-40F8-A8D6-7855A9901A5D,47,75.88,1,0,0,0,0,0
-110.547015083,43.3160372930001,505,BFA95EF6-6AC0-45B4-8448-B61E8EC50216,156.14,48CF8737-9E68-455F-91A4-85A833F341A3,20,48.21,0,0,1,0,0,0
-78.2366857769999,36.7762178790001,506,190413C0-AE24-41D1-90D9-3342558E9EEF,80.59,DEE4F753-D138-4B2B-A42F-C2E922A07225,38,16.28,0,0,1,0,0,0
-93.7380595989999,38.2513214580001,507,37E7FCB9-3B1D-444D-9034-DEF510AA1FAF,340.42,DFC7338C-5AB1-4DDD-8253-7D8052D8D72E,57,53.83,0,0,1,0,0,0
-143.053775321,58.3539426630001,508,A2E59A20-01D0-4AFC-B338-2CF45698A972,,AE1D327A-EF23-46B3-85A5-ACB660978297,49.9,121,0,1,0,0,0,0
-140.134265739,57.25539525,509,5C486E83-00BC-4451-8EA9-59C27329E3DC,,AE1D327A-EF23-46B3-85A5-ACB660978297,131.9,65,0,1,0,0,0,0
-134.522414325,54.6880133720001,510,8D3D8D56-D71A-46EB-AFF3-3414ECAEA3F6,,AE1D327A-EF23-46B3-85A5-ACB660978297,41.9,112,0,1,0,0,0,0
-110.599109036,42.450619928,511,97454E42-006A-4D66-A575-905A2ECFBE10,104.78,15660A51-3751-4EFB-A5B4-1EC277B3D378,95,140.36,0,0,0,1,0,0
-115.131035406,48.0464193180001,512,34F8BB5B-77F7-4F61-AF9C-667A4CA11C83,73.1,771DA8E9-BC36-46DB-9A9F-DE7E0D97EB5E,105,39.69,0,0,1,0,0,0
-106.14232459,29.882611798,513,DC85610C-A1A6-4D00-B541-858464A2326A,171.94,6947DFC0-1AA0-4D81-8538-1888C53320B5,106,70.46,0,0,1,0,0,0
-98.554392136,24.999182971,514,C712B8FD-0BF9-45D4-8D6E-DC27C3C7653F,196.11,FFD94042-F11A-4F55-BD58-1880E2A58696,63,80.48,0,0,1,0,0,0
-101.745306897,30.8235058860001,515,9C544C5F-4723-47B0-9B0F-937CE19D1AD4,96.59,FCA0ED81-C06A-4E0A-8EF4-25C33F687B45,64,100.61,0,0,1,0,0,0
-101.745306897,30.8235058860001,516,C71E6517-360A-4E13-AFD8-A3484AC4F6CD,96.59,762D241E-1CE5-405D-9C95-9F9916379343,64,100.61,0,0,1,0,0,0
-80.1139913059999,26.4722752280001,517,D0950FE9-21A2-4AD5-8E13-9DDE740B1AB9,6.76,ED04F355-7570-4517-8353-2C8AE217828F,24,12.52,0,0,1,0,1,0
-79.6190857189999,37.9920425990001,518,A59A37B0-C635-49A0-B6A9-146C9DFDE5BB,101.23,F1D343D7-4E68-466A-852E-4ED5652EE90C,104,24.92,0,0,0,1,0,0
-85.796423383,32.6091046560001,519,E105A74B-1F0D-48B6-AF43-F99917741698,319.55,EFD83153-28DB-4C81-A43B-FB93288F2097,52,84.42,0,0,1,0,0,0
-122.450051765,46.607957044,520,E7BF8A56-A979-4726-8C09-5C8A9D618AAB,186.67,64A151CD-C447-4118-B059-30E135BA4D87,50,51.96,1,0,1,0,0,0
-149.739031735,61.1261066960001,521,ABBF7F45-9FA1-44AC-A14F-E9AF750119C0,294.18,A0187070-1948-44A0-9134-E003FC876764,100,7.02,0,1,0,0,0,0
-123.417436147,40.442499469,522,521976A9-9A6F-4BCD-91BB-6D4482284195,291.18,EE93C263-6D3D-42B1-8926-56B85490EE2E,58,39.83,0,0,1,0,0,0
-122.816906842,48.888848748,523,801D2D68-3186-4837-A7D5-77301D9AAD99,250.28,AE79999C-A4D4-4D0B-AF6B-BFAF66303663,10,28.34,1,0,1,0,0,0
-122.94998886,48.149040416,524,7BC7E90E-F049-46CF-BA91-D616AA57E697,329.08,7E0A07DC-694B-48E8-B5C7-08E2F04DB105,50,40.81,0,1,0,1,0,0
-119.961119988,48.2961712680001,525,36B0D0A5-924E-4145-8FD2-D019EA8110F0,60.56,5BB0CABB-C0E3-4FE5-808B-AAE0A12472C1,108,170.85,0,1,0,1,0,0
-120.830853208,48.938222658,526,5A409284-9FA7-41F0-9D62-B4DC1CBC4CD7,32.8,D00AE818-1281-44C0-9958-E5BC1AD6AD1C,108,32.14,0,0,0,1,0,0
-127.876209832,51.7198848960001,527,0A18C064-556E-48E9-A0A4-738146A848FC,342.99,640A4478-39B3-4265-B8CA-28DAA19EE85C,65,29.42,1,0,0,0,0,0
-130.435326821,52.875325698,528,33648BF4-1B0F-4C55-B6E7-41FB8DD2FB14,296.9,E8B9E363-9EA2-4C65-A7FC-2FFCBC27270E,94,55.21,1,0,0,0,0,0
-122.409958965,50.362123012,529,37C0E79E-258C-4FD9-823D-FB9745C5339D,184.52,8F5BE7FA-8600-4E28-B755-3747E9F1AE1B,113,77.45,0,0,1,0,0,0
-128.073839909,54.397746784,530,23569B48-BEE4-4BBA-91FA-7FB0B33E2DCA,266.81,09971AAA-B1A1-4237-94E2-DA828DFD81C0,50,17.95,1,0,0,0,0,0
-125.633086138,60.8803500810001,531,7F1D3B5E-807E-4138-830D-B9AEE5388037,248.7,997A801D-3F6B-467E-A45C-CBCC3E1D163D,139,104.3,0,1,0,0,0,0
-128.078984797,54.1750604850001,532,670CEE7C-C835-448F-AD2E-F0B307DA9927,252.21,BB2BA59E-D4EE-4C56-8157-DD9E0F07AB46,53,21.98,1,0,0,0,0,0
-129.763691314,53.787304356,533,A1F4C869-7B7B-4F4F-9EE8-379F310FA7DE,247.98,5DDCDF97-D675-446B-96DD-CFA3DF507761,42,79.92,1,0,0,0,0,0
-96.086850119,51.7696525120001,534,9F173F2C-2BF6-42D8-9859-D4532CE869ED,203.2,A982E76D-8B59-4D5D-A5A0-99607224EE15,137,117.67,0,0,0,1,0,0
-129.309294316,51.865012441,535,B310DA3E-AAA6-4016-B2B1-2EA60DF7F552,314.84,8FF25D94-42F6-4982-A68C-641C62523E7E,100,125.66,0,1,0,0,0,0
-76.455978865,48.866151852,536,B4A35AC7-72C9-45BC-BC46-2B420A7A2498,234.68,AD71F46C-7FDE-453D-AF77-1CF49CF0ED0E,96,67.61,0,0,0,1,0,0
-76.455978865,48.866151852,537,E565B207-CA6B-47F1-B8D0-0C0A4C86D343,234.68,33F5C846-CE36-4FBF-9C90-5147183E2B04,96,67.61,0,0,0,1,0,0
-126.210064195,49.7140862840001,538,AB0DE362-0EA4-42B0-A8F7-788C41541E56,323.62,9FF50ED7-E3DF-42BD-BF75-C9C898669BB7,105,73.82,0,1,0,1,0,0
-112.541676079,49.2011829040001,539,C5C811BD-2149-43EB-91B8-149AF1669826,349.34,546278B5-A3D4-4CB1-8487-40EDDF871CAB,39,26.49,0,0,1,0,0,0
-82.4994729209999,45.492253889,540,E62D87B2-E24E-4DED-8ED8-790CED02C646,125.34,2DD457A2-9971-4107-82D9-7028312F1704,94,14.22,0,0,1,0,0,0
-140.448578509,60.816974443,541,B4E0E8D4-BFA1-4C2A-8685-00F6C92622FC,161.38,888FDBE0-E5AA-461A-ACB1-17990F18067E,135,81.91,0,1,0,0,0,0
-130.435326821,52.875325698,542,07070B5C-9D26-4769-B081-CFA3FE5329DF,296.9,67C43847-FD75-4713-B589-278F66DA52D5,94,55.21,1,0,0,0,0,0
-127.876209832,51.7198848960001,543,4BA7EE91-E08B-49CC-9094-D8B3B0EB8F73,342.99,745511DB-1236-4E9A-A7BA-02210075E0CF,65,29.42,1,0,0,0,0,0
-82.851561111,33.9322111110001,544,6C5C23C1-443A-49FA-905B-B9D44E20B13C,272.37,2659C247-6A54-4EA9-BB10-0BCB75A682B4,89.9,23.64,0,0,1,0,0,0
-102.244526977,26.407000296,545,436E3133-25E2-45D5-BAFB-40412333132A,231.69,4A9B60E2-A62F-4F96-B39A-670D48BAEE76,53,80.6,0,0,1,0,0,0
-135.315596147,58.5256904390001,546,644E3AEF-C411-4D60-A787-F7CC6D9999C6,355.13,AD1AD713-8BE1-453D-923D-A315EBE4D052,21,41.45,1,0,0,0,0,0
-133.199237162,54.6836963060001,547,93528560-8293-474E-8378-798A08085220,330.73,CB48C656-D375-4812-8D40-A981B8A5AC23,99,153.32,0,1,0,0,0,0
-95.101427024,49.1932449390001,548,A3634EAC-F58E-49F2-A33A-AD19740F14C1,299.88,B3DC3F9E-5F1C-40DA-AE39-5C22FA1141DD,77,94.45,0,0,1,0,0,0
